report_date,geoid,county,state,last_update,confirmed,confirmed_rate,deaths,mortality_rate,case_fatality_rate
2020-02-12,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-12,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-12,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-12,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-12,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-13,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-14,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-15,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-16,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-17,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-18,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-19,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-20,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-21,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-22,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-23,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-24,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-25,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-26,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-27,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-28,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-02-29,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-01,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29025,Caldwell,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29037,Cass,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29047,Clay,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29049,Clinton,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29095,Jackson,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29107,Lafayette,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29165,Platte,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29177,Ray,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-02,29511,Kansas City,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,20091,Johnson,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,20103,Leavenworth,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,20107,Linn,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,20121,Miami,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,20209,Wyandotte,Kansas,2020-04-05T05:00:01Z,0,0,0,0,NaN
2020-03-03,29013,Bates,Missouri,2020-04-05T05:00:01Z,0,0,0,0,NaN
